run	source_file	variable	start_value	end_value	display	module	baseline_end	log2fc_end	candidate_label	pathway_module	scenario_label	run_order	scenario_label_unique	run_display
gln_half	gln_half.txt	tca_akg	0.2	0.05434036998941189	2-OG	TCA / 2-OG	0.053000289450655	0.03602414983453756	Glu/Gln transport proxy	Glu/Gln assimilation	Gln pool x0.5	17	Gln pool x0.5	Gln pool x0.5
gln_x2	gln_x2.txt	asp_Asp	1.5	0.531378569946735	Asp	Asp processes	0.5193735050326866	0.032967627088984035	Glu/Gln transport proxy	Glu/Gln assimilation	Gln pool x2	18	Gln pool x2	Gln pool x2
gln_x2	gln_x2.txt	asp_Ile	0	2.3707282731586392e-5	Ile	Asp processes	2.370727996290909e-5	1.6848649950172406e-7	Glu/Gln transport proxy	Glu/Gln assimilation	Gln pool x2	18	Gln pool x2	Gln pool x2
gln_x2	gln_x2.txt	asp_Lys	0	3.873230165564877e-7	Lys	Asp processes	3.873230524592584e-7	-1.337297576206318e-7	Glu/Gln transport proxy	Glu/Gln assimilation	Gln pool x2	18	Gln pool x2	Gln pool x2
gln_x2	gln_x2.txt	asp_Thr	0	0.1896869595772415	Thr	Asp processes	0.18968696780163957	-6.255199665049862e-8	Glu/Gln transport proxy	Glu/Gln assimilation	Gln pool x2	18	Gln pool x2	Gln pool x2
gln_x2	gln_x2.txt	nh4_GLN	2	4.586253393107692e-4	Gln	N assimilation	4.504681186499556e-4	0.025891062174059537	Glu/Gln transport proxy	Glu/Gln assimilation	Gln pool x2	18	Gln pool x2	Gln pool x2
gln_x2	gln_x2.txt	nh4_GLU	1	0.0056495452697442735	Glu	N assimilation	0.005706683235054892	-0.014517734432865987	Glu/Gln transport proxy	Glu/Gln assimilation	Gln pool x2	18	Gln pool x2	Gln pool x2
gln_x2	gln_x2.txt	nh4_NH4	0.05	0.08740780766951199	NH4	N assimilation	0.08425918838386179	0.052928134285727665	Glu/Gln transport proxy	Glu/Gln assimilation	Gln pool x2	18	Gln pool x2	Gln pool x2
gln_x2	gln_x2.txt	tca_akg	0.2	0.05074899431317392	2-OG	TCA / 2-OG	0.053000289450655	-0.0626210058274448	Glu/Gln transport proxy	Glu/Gln assimilation	Gln pool x2	18	Gln pool x2	Gln pool x2
glu_half	glu_half.txt	asp_Asp	1.5	0.5201985836805855	Asp	Asp processes	0.5193735050326866	0.002290052102254759	Glu/Gln transport proxy	Glu/Gln assimilation	Glu pool x0.5	15	Glu pool x0.5	Glu pool x0.5
glu_half	glu_half.txt	asp_Ile	0	2.3707288985830503e-5	Ile	Asp processes	2.370727996290909e-5	5.490853853973748e-7	Glu/Gln transport proxy	Glu/Gln assimilation	Glu pool x0.5	15	Glu pool x0.5	Glu pool x0.5
glu_half	glu_half.txt	asp_Lys	0	3.873230742962158e-7	Lys	Asp processes	3.873230524592584e-7	8.133775607057895e-8	Glu/Gln transport proxy	Glu/Gln assimilation	Glu pool x0.5	15	Glu pool x0.5	Glu pool x0.5
glu_half	glu_half.txt	asp_Thr	0	0.1896869849661788	Thr	Asp processes	0.18968696780163957	1.3054768490602022e-7	Glu/Gln transport proxy	Glu/Gln assimilation	Glu pool x0.5	15	Glu pool x0.5	Glu pool x0.5
glu_half	glu_half.txt	nh4_GLN	1	4.51131809076954e-4	Gln	N assimilation	4.504681186499556e-4	0.0021240087295852895	Glu/Gln transport proxy	Glu/Gln assimilation	Glu pool x0.5	15	Glu pool x0.5	Glu pool x0.5
glu_half	glu_half.txt	nh4_GLU	0.5	0.005701972621372881	Glu	N assimilation	0.005706683235054892	-0.0011913724928015819	Glu/Gln transport proxy	Glu/Gln assimilation	Glu pool x0.5	15	Glu pool x0.5	Glu pool x0.5
glu_half	glu_half.txt	nh4_NH4	0.05	0.08451098037818423	NH4	N assimilation	0.08425918838386179	0.004304781274120696	Glu/Gln transport proxy	Glu/Gln assimilation	Glu pool x0.5	15	Glu pool x0.5	Glu pool x0.5
glu_half	glu_half.txt	tca_akg	0.2	0.05281287502063726	2-OG	TCA / 2-OG	0.053000289450655	-0.0051105578944027966	Glu/Gln transport proxy	Glu/Gln assimilation	Glu pool x0.5	15	Glu pool x0.5	Glu pool x0.5
glu_x2	glu_x2.txt	asp_Asp	1.5	0.5179846103651933	Asp	Asp processes	0.5193735050326866	-0.0038631840184542945	Glu/Gln transport proxy	Glu/Gln assimilation	Glu pool x2	16	Glu pool x2	Glu pool x2
glu_x2	glu_x2.txt	asp_Ile	0	2.3707297835763974e-5	Ile	Asp processes	2.370727996290909e-5	1.0876434724955845e-6	Glu/Gln transport proxy	Glu/Gln assimilation	Glu pool x2	16	Glu pool x2	Glu pool x2
glu_x2	glu_x2.txt	asp_Lys	0	3.873230509363386e-7	Lys	Asp processes	3.873230524592584e-7	-5.6725339638821405e-9	Glu/Gln transport proxy	Glu/Gln assimilation	Glu pool x2	16	Glu pool x2	Glu pool x2
glu_x2	glu_x2.txt	asp_Thr	0	0.1896869896943313	Thr	Asp processes	0.18968696780163957	1.6650841269611355e-7	Glu/Gln transport proxy	Glu/Gln assimilation	Glu pool x2	16	Glu pool x2	Glu pool x2
glu_x2	glu_x2.txt	nh4_GLN	1	4.493092661282576e-4	Gln	N assimilation	4.504681186499556e-4	-0.003716189660153773	Glu/Gln transport proxy	Glu/Gln assimilation	Glu pool x2	16	Glu pool x2	Glu pool x2
glu_x2	glu_x2.txt	nh4_GLU	2	0.00571493285778628	Glu	N assimilation	0.005706683235054892	0.0020840644221654984	Glu/Gln transport proxy	Glu/Gln assimilation	Glu pool x2	16	Glu pool x2	Glu pool x2
glu_x2	glu_x2.txt	nh4_NH4	0.05	0.08382138265824952	NH4	N assimilation	0.08425918838386179	-0.007515700044778103	Glu/Gln transport proxy	Glu/Gln assimilation	Glu pool x2	16	Glu pool x2	Glu pool x2
glu_x2	glu_x2.txt	tca_akg	0.2	0.05332930368037128	2-OG	TCA / 2-OG	0.053000289450655	0.00892825221151915	Glu/Gln transport proxy	Glu/Gln assimilation	Glu pool x2	16	Glu pool x2	Glu pool x2
gogat_half	gogat_half.txt	asp_Asp	1.5	0.5085777235606329	Asp	Asp processes	0.5193735050326866	-0.03030414794429076	GOGAT proxy from manuscript GS/GOGAT framing	Glu/Gln assimilation	GOGAT x0.5	6	GOGAT x0.5	GOGAT x0.5
gogat_half	gogat_half.txt	asp_Ile	0	2.3707267111845204e-5	Ile	Asp processes	2.370727996290909e-5	-7.820454480760405e-7	GOGAT proxy from manuscript GS/GOGAT framing	Glu/Gln assimilation	GOGAT x0.5	6	GOGAT x0.5	GOGAT x0.5
gogat_half	gogat_half.txt	asp_Lys	0	3.8732302817312716e-7	Lys	Asp processes	3.873230524592584e-7	-9.046038325443116e-8	GOGAT proxy from manuscript GS/GOGAT framing	Glu/Gln assimilation	GOGAT x0.5	6	GOGAT x0.5	GOGAT x0.5
gogat_half	gogat_half.txt	asp_Thr	0	0.1896869489890323	Thr	Asp processes	0.18968696780163957	-1.4308234719364782e-7	GOGAT proxy from manuscript GS/GOGAT framing	Glu/Gln assimilation	GOGAT x0.5	6	GOGAT x0.5	GOGAT x0.5
gogat_half	gogat_half.txt	nh4_GLN	1	4.870085889690347e-4	Gln	N assimilation	4.504681186499556e-4	0.1125222113037997	GOGAT proxy from manuscript GS/GOGAT framing	Glu/Gln assimilation	GOGAT x0.5	6	GOGAT x0.5	GOGAT x0.5
gogat_half	gogat_half.txt	nh4_GLU	1	0.0055616966161761375	Glu	N assimilation	0.005706683235054892	-0.03712743496413854	GOGAT proxy from manuscript GS/GOGAT framing	Glu/Gln assimilation	GOGAT x0.5	6	GOGAT x0.5	GOGAT x0.5
gogat_half	gogat_half.txt	nh4_NH4	0.05	0.08132615008173417	NH4	N assimilation	0.08425918838386179	-0.051114699961974576	GOGAT proxy from manuscript GS/GOGAT framing	Glu/Gln assimilation	GOGAT x0.5	6	GOGAT x0.5	GOGAT x0.5
gogat_half	gogat_half.txt	tca_akg	0.2	0.05585187610825855	2-OG	TCA / 2-OG	0.053000289450655	0.07560550408488519	GOGAT proxy from manuscript GS/GOGAT framing	Glu/Gln assimilation	GOGAT x0.5	6	GOGAT x0.5	GOGAT x0.5
gogat_x2	gogat_x2.txt	asp_Asp	1.5	0.533160090407694	Asp	Asp processes	0.5193735050326866	0.03779637259046209	NA	Glu/Gln assimilation	GOGAT x2	7	GOGAT x2	GOGAT x2
gogat_x2	gogat_x2.txt	asp_Ile	0	2.3707270490676876e-5	Ile	Asp processes	2.370727996290909e-5	-5.764281948916506e-7	NA	Glu/Gln assimilation	GOGAT x2	7	GOGAT x2	GOGAT x2
gogat_x2	gogat_x2.txt	asp_Lys	0	3.873231044586842e-7	Lys	Asp processes	3.873230524592584e-7	1.9368616059430818e-7	NA	Glu/Gln assimilation	GOGAT x2	7	GOGAT x2	GOGAT x2
gogat_x2	gogat_x2.txt	asp_Thr	0	0.1896869559156659	Thr	Asp processes	0.18968696780163957	-9.040070597766562e-8	NA	Glu/Gln assimilation	GOGAT x2	7	GOGAT x2	GOGAT x2
gogat_x2	gogat_x2.txt	nh4_GLN	1	3.9503203946915366e-4	Gln	N assimilation	4.504681186499556e-4	-0.1894553349004619	NA	Glu/Gln assimilation	GOGAT x2	7	GOGAT x2	GOGAT x2
gogat_x2	gogat_x2.txt	nh4_GLU	1	0.005928898899032153	Glu	N assimilation	0.005706683235054892	0.05511171122337758	NA	Glu/Gln assimilation	GOGAT x2	7	GOGAT x2	GOGAT x2
gogat_x2	gogat_x2.txt	nh4_NH4	0.05	0.08832491713225128	NH4	N assimilation	0.08425918838386179	0.06798647117107416	NA	Glu/Gln assimilation	GOGAT x2	7	GOGAT x2	GOGAT x2
gogat_x2	gogat_x2.txt	tca_akg	0.2	0.0493444607894703	2-OG	TCA / 2-OG	0.053000289450655	-0.10311209605717117	NA	Glu/Gln assimilation	GOGAT x2	7	GOGAT x2	GOGAT x2
gs_gogat_half	gs_gogat_half.txt	asp_Asp	1.5	0.522199713781397	Asp	Asp processes	0.5193735050326866	0.00782924767892293	Indian Chief GS plus GDH/Glu-Gln module	Glu/Gln assimilation	GS + GOGAT x0.5	8	GS + GOGAT x0.5	GS + GOGAT x0.5
gs_gogat_half	gs_gogat_half.txt	asp_Ile	0	2.370729135888495e-5	Ile	Asp processes	2.370727996290909e-5	6.93496396087604e-7	Indian Chief GS plus GDH/Glu-Gln module	Glu/Gln assimilation	GS + GOGAT x0.5	8	GS + GOGAT x0.5	GS + GOGAT x0.5
gs_gogat_half	gs_gogat_half.txt	asp_Lys	0	3.87323127866763e-7	Lys	Asp processes	3.873230524592584e-7	2.80875978613007e-7	Indian Chief GS plus GDH/Glu-Gln module	Glu/Gln assimilation	GS + GOGAT x0.5	8	GS + GOGAT x0.5	GS + GOGAT x0.5
gs_gogat_half	gs_gogat_half.txt	asp_Thr	0	0.1896870092872944	Thr	Asp processes	0.18968696780163957	3.155258508873092e-7	Indian Chief GS plus GDH/Glu-Gln module	Glu/Gln assimilation	GS + GOGAT x0.5	8	GS + GOGAT x0.5	GS + GOGAT x0.5
gs_gogat_half	gs_gogat_half.txt	nh4_GLN	1	3.0753271947571946e-4	Gln	N assimilation	4.504681186499556e-4	-0.5506850911612085	Indian Chief GS plus GDH/Glu-Gln module	Glu/Gln assimilation	GS + GOGAT x0.5	8	GS + GOGAT x0.5	GS + GOGAT x0.5
gs_gogat_half	gs_gogat_half.txt	nh4_GLU	1	0.00633154555199464	Glu	N assimilation	0.005706683235054892	0.14990522489597236	Indian Chief GS plus GDH/Glu-Gln module	Glu/Gln assimilation	GS + GOGAT x0.5	8	GS + GOGAT x0.5	GS + GOGAT x0.5
gs_gogat_half	gs_gogat_half.txt	nh4_NH4	0.05	0.0971534692136504	NH4	N assimilation	0.08425918838386179	0.20543149395081034	Indian Chief GS plus GDH/Glu-Gln module	Glu/Gln assimilation	GS + GOGAT x0.5	8	GS + GOGAT x0.5	GS + GOGAT x0.5
gs_gogat_half	gs_gogat_half.txt	tca_akg	0.2	0.05051174069154837	2-OG	TCA / 2-OG	0.053000289450655	-0.06938147916729982	Indian Chief GS plus GDH/Glu-Gln module	Glu/Gln assimilation	GS + GOGAT x0.5	8	GS + GOGAT x0.5	GS + GOGAT x0.5
gs_gogat_x2	gs_gogat_x2.txt	asp_Asp	1.5	0.5194744013106483	Asp	Asp processes	0.5193735050326866	2.8023844381448726e-4	Indian Chief GS plus GDH/Glu-Gln module	Glu/Gln assimilation	GS + GOGAT x2	9	GS + GOGAT x2	GS + GOGAT x2
gs_gogat_x2	gs_gogat_x2.txt	asp_Ile	0	2.3707283866230206e-5	Ile	Asp processes	2.370727996290909e-5	2.375346867782691e-7	Indian Chief GS plus GDH/Glu-Gln module	Glu/Gln assimilation	GS + GOGAT x2	9	GS + GOGAT x2	GS + GOGAT x2
gs_gogat_x2	gs_gogat_x2.txt	asp_Lys	0	3.873230609165845e-7	Lys	Asp processes	3.873230524592584e-7	3.150163833731741e-8	Indian Chief GS plus GDH/Glu-Gln module	Glu/Gln assimilation	GS + GOGAT x2	9	GS + GOGAT x2	GS + GOGAT x2
gs_gogat_x2	gs_gogat_x2.txt	asp_Thr	0	0.18968697437318163	Thr	Asp processes	0.18968696780163957	4.998092971154208e-8	Indian Chief GS plus GDH/Glu-Gln module	Glu/Gln assimilation	GS + GOGAT x2	9	GS + GOGAT x2	GS + GOGAT x2
gs_gogat_x2	gs_gogat_x2.txt	nh4_GLN	1	5.792659483676163e-4	Gln	N assimilation	4.504681186499556e-4	0.3628008546372253	Indian Chief GS plus GDH/Glu-Gln module	Glu/Gln assimilation	GS + GOGAT x2	9	GS + GOGAT x2	GS + GOGAT x2
gs_gogat_x2	gs_gogat_x2.txt	nh4_GLU	1	0.0051390795445624	Glu	N assimilation	0.005706683235054892	-0.15114250162403334	Indian Chief GS plus GDH/Glu-Gln module	Glu/Gln assimilation	GS + GOGAT x2	9	GS + GOGAT x2	GS + GOGAT x2
gs_gogat_x2	gs_gogat_x2.txt	nh4_NH4	0.05	0.06918146413277809	NH4	N assimilation	0.08425918838386179	-0.2844484726461127	Indian Chief GS plus GDH/Glu-Gln module	Glu/Gln assimilation	GS + GOGAT x2	9	GS + GOGAT x2	GS + GOGAT x2
gs_gogat_x2	gs_gogat_x2.txt	tca_akg	0.2	0.054683965503618856	2-OG	TCA / 2-OG	0.053000289450655	0.04511762760405062	Indian Chief GS plus GDH/Glu-Gln module	Glu/Gln assimilation	GS + GOGAT x2	9	GS + GOGAT x2	GS + GOGAT x2
gs_half	gs_half.txt	asp_Asp	1.5	0.5317767731234061	Asp	Asp processes	0.5193735050326866	0.034048345497365864	Indian Chief glutamine synthetase	Glu/Gln assimilation	GS x0.5	4	GS x0.5	GS x0.5
gs_half	gs_half.txt	asp_Ile	0	2.3707323728265462e-5	Ile	Asp processes	2.370727996290909e-5	2.663316996063176e-6	Indian Chief glutamine synthetase	Glu/Gln assimilation	GS x0.5	4	GS x0.5	GS x0.5
gs_half	gs_half.txt	asp_Lys	0	3.873225442304087e-7	Lys	Asp processes	3.873230524592584e-7	-1.8930394782170166e-6	Indian Chief glutamine synthetase	Glu/Gln assimilation	GS x0.5	4	GS x0.5	GS x0.5
gs_half	gs_half.txt	asp_Thr	0	0.1896869113599161	Thr	Asp processes	0.18968696780163957	-4.292767584620004e-7	Indian Chief glutamine synthetase	Glu/Gln assimilation	GS x0.5	4	GS x0.5	GS x0.5
gs_half	gs_half.txt	nh4_GLN	1	2.8294834685502613e-4	Gln	N assimilation	4.504681186499556e-4	-0.6708862943136137	Indian Chief glutamine synthetase	Glu/Gln assimilation	GS x0.5	4	GS x0.5	GS x0.5
gs_half	gs_half.txt	nh4_GLU	1	0.006421139286964052	Glu	N assimilation	0.005706683235054892	0.17017680933424603	Indian Chief glutamine synthetase	Glu/Gln assimilation	GS x0.5	4	GS x0.5	GS x0.5
gs_half	gs_half.txt	nh4_NH4	0.05	0.1008616519360647	NH4	N assimilation	0.08425918838386179	0.2594718349007848	Indian Chief glutamine synthetase	Glu/Gln assimilation	GS x0.5	4	GS x0.5	GS x0.5
gs_half	gs_half.txt	tca_akg	0.2	0.04821866731746369	2-OG	TCA / 2-OG	0.053000289450655	-0.13640846085297917	Indian Chief glutamine synthetase	Glu/Gln assimilation	GS x0.5	4	GS x0.5	GS x0.5
gs_x2	gs_x2.txt	asp_Asp	1.5	0.5037789536451328	Asp	Asp processes	0.5193735050326866	-0.04398156731490489	NA	Glu/Gln assimilation	GS x2	5	GS x2	GS x2
gs_x2	gs_x2.txt	asp_Ile	0	2.37072778162672e-5	Ile	Asp processes	2.370727996290909e-5	-1.3063285309323585e-7	NA	Glu/Gln assimilation	GS x2	5	GS x2	GS x2
gs_x2	gs_x2.txt	asp_Lys	0	3.873230465343925e-7	Lys	Asp processes	3.873230524592584e-7	-2.206879408937952e-8	NA	Glu/Gln assimilation	GS x2	5	GS x2	GS x2
gs_x2	gs_x2.txt	asp_Thr	0	0.18968696333662616	Thr	Asp processes	0.18968696780163957	-3.395938509722884e-8	NA	Glu/Gln assimilation	GS x2	5	GS x2	GS x2
gs_x2	gs_x2.txt	nh4_GLN	1	6.54482054613946e-4	Gln	N assimilation	4.504681186499556e-4	0.5389286295337505	NA	Glu/Gln assimilation	GS x2	5	GS x2	GS x2
gs_x2	gs_x2.txt	nh4_GLU	1	0.004825257750740118	Glu	N assimilation	0.005706683235054892	-0.24204647562169357	NA	Glu/Gln assimilation	GS x2	5	GS x2	GS x2
gs_x2	gs_x2.txt	nh4_NH4	0.05	0.06693735089560263	NH4	N assimilation	0.08425918838386179	-0.3320225631503058	NA	Glu/Gln assimilation	GS x2	5	GS x2	GS x2
gs_x2	gs_x2.txt	tca_akg	0.2	0.05925232464319408	2-OG	TCA / 2-OG	0.053000289450655	0.16087151760104482	NA	Glu/Gln assimilation	GS x2	5	GS x2	GS x2
kbiosyn_half	kbiosyn_half.txt	asp_Asp	1.5	0.5187321859346488	Asp	Asp processes	0.5193735050326866	-0.0017825314091228885	Biosynthetic 2-OG drain proxy	TCA / 2-OG hub	2-OG sink x0.5	31	2-OG sink x0.5	2-OG sink x0.5
kbiosyn_half	kbiosyn_half.txt	asp_Ile	0	2.370728807735488e-5	Ile	Asp processes	2.370727996290909e-5	4.938005634617178e-7	Biosynthetic 2-OG drain proxy	TCA / 2-OG hub	2-OG sink x0.5	31	2-OG sink x0.5	2-OG sink x0.5
kbiosyn_half	kbiosyn_half.txt	asp_Lys	0	3.873231561395473e-7	Lys	Asp processes	3.873230524592584e-7	3.861857213400431e-7	Biosynthetic 2-OG drain proxy	TCA / 2-OG hub	2-OG sink x0.5	31	2-OG sink x0.5	2-OG sink x0.5
kbiosyn_half	kbiosyn_half.txt	asp_Thr	0	0.18968701585979536	Thr	Asp processes	0.18968696780163957	3.6551406258666165e-7	Biosynthetic 2-OG drain proxy	TCA / 2-OG hub	2-OG sink x0.5	31	2-OG sink x0.5	2-OG sink x0.5
kbiosyn_half	kbiosyn_half.txt	nh4_GLN	1	4.497049824111312e-4	Gln	N assimilation	4.504681186499556e-4	-0.0024461364759508796	Biosynthetic 2-OG drain proxy	TCA / 2-OG hub	2-OG sink x0.5	31	2-OG sink x0.5	2-OG sink x0.5
kbiosyn_half	kbiosyn_half.txt	nh4_GLU	1	0.005712502339802371	Glu	N assimilation	0.005706683235054892	0.0014703665566672965	Biosynthetic 2-OG drain proxy	TCA / 2-OG hub	2-OG sink x0.5	31	2-OG sink x0.5	2-OG sink x0.5
kbiosyn_half	kbiosyn_half.txt	nh4_NH4	0.05	0.08396363834066434	NH4	N assimilation	0.08425918838386179	-0.005069336054594211	Biosynthetic 2-OG drain proxy	TCA / 2-OG hub	2-OG sink x0.5	31	2-OG sink x0.5	2-OG sink x0.5
kbiosyn_half	kbiosyn_half.txt	tca_akg	0.2	0.053223115664683705	2-OG	TCA / 2-OG	0.053000289450655	0.0060527290598146755	Biosynthetic 2-OG drain proxy	TCA / 2-OG hub	2-OG sink x0.5	31	2-OG sink x0.5	2-OG sink x0.5
kbiosyn_x2	kbiosyn_x2.txt	asp_Asp	1.5	0.5206560240598348	Asp	Asp processes	0.5193735050326866	0.0035581389305693843	Biosynthetic 2-OG drain proxy	TCA / 2-OG hub	2-OG sink x2	32	2-OG sink x2	2-OG sink x2
kbiosyn_x2	kbiosyn_x2.txt	asp_Ile	0	2.370728211253575e-5	Ile	Asp processes	2.370727996290909e-5	1.3081447809376955e-7	Biosynthetic 2-OG drain proxy	TCA / 2-OG hub	2-OG sink x2	32	2-OG sink x2	2-OG sink x2
kbiosyn_x2	kbiosyn_x2.txt	asp_Lys	0	3.873231952180183e-7	Lys	Asp processes	3.873230524592584e-7	5.317441960668577e-7	Biosynthetic 2-OG drain proxy	TCA / 2-OG hub	2-OG sink x2	32	2-OG sink x2	2-OG sink x2
kbiosyn_x2	kbiosyn_x2.txt	asp_Thr	0	0.18968701243956465	Thr	Asp processes	0.18968696780163957	3.395009489846699e-7	Biosynthetic 2-OG drain proxy	TCA / 2-OG hub	2-OG sink x2	32	2-OG sink x2	2-OG sink x2
kbiosyn_x2	kbiosyn_x2.txt	nh4_GLN	1	4.519940701137507e-4	Gln	N assimilation	4.504681186499556e-4	0.004878840864574394	Biosynthetic 2-OG drain proxy	TCA / 2-OG hub	2-OG sink x2	32	2-OG sink x2	2-OG sink x2
kbiosyn_x2	kbiosyn_x2.txt	nh4_GLU	1	0.005695034372403905	Glu	N assimilation	0.005706683235054892	-0.0029479351798790436	Biosynthetic 2-OG drain proxy	TCA / 2-OG hub	2-OG sink x2	32	2-OG sink x2	2-OG sink x2
kbiosyn_x2	kbiosyn_x2.txt	nh4_NH4	0.05	0.08485461287793707	NH4	N assimilation	0.08425918838386179	0.01015907049571637	Biosynthetic 2-OG drain proxy	TCA / 2-OG hub	2-OG sink x2	32	2-OG sink x2	2-OG sink x2
kbiosyn_x2	kbiosyn_x2.txt	tca_akg	0.2	0.05255700010350014	2-OG	TCA / 2-OG	0.053000289450655	-0.012117308148451331	Biosynthetic 2-OG drain proxy	TCA / 2-OG hub	2-OG sink x2	32	2-OG sink x2	2-OG sink x2
kdh_capacity_half	kdh_capacity_half.txt	asp_Asp	1.5	0.26310028580319245	Asp	Asp processes	0.5193735050326866	-0.9811596035358234	TCA competition proxy	TCA / 2-OG hub	KDH drain x0.5	27	KDH drain x0.5	KDH drain x0.5
kdh_capacity_half	kdh_capacity_half.txt	asp_Ile	0	2.3707370420297817e-5	Ile	Asp processes	2.370727996290909e-5	5.5047298490458314e-6	TCA competition proxy	TCA / 2-OG hub	KDH drain x0.5	27	KDH drain x0.5	KDH drain x0.5
kdh_capacity_half	kdh_capacity_half.txt	asp_Lys	0	3.873216732347519e-7	Lys	Asp processes	3.873230524592584e-7	-5.137310440689684e-6	TCA competition proxy	TCA / 2-OG hub	KDH drain x0.5	27	KDH drain x0.5	KDH drain x0.5
kdh_capacity_half	kdh_capacity_half.txt	asp_Thr	0	0.18968676010677785	Thr	Asp processes	0.18968696780163957	-1.5796578675765735e-6	TCA competition proxy	TCA / 2-OG hub	KDH drain x0.5	27	KDH drain x0.5	KDH drain x0.5
kdh_capacity_half	kdh_capacity_half.txt	nh4_GLN	1	3.1471016566191686e-4	Gln	N assimilation	4.504681186499556e-4	-0.5174012223905844	TCA competition proxy	TCA / 2-OG hub	KDH drain x0.5	27	KDH drain x0.5	KDH drain x0.5
kdh_capacity_half	kdh_capacity_half.txt	nh4_GLU	1	0.00649146395245341	Glu	N assimilation	0.005706683235054892	0.1858913863850469	TCA competition proxy	TCA / 2-OG hub	KDH drain x0.5	27	KDH drain x0.5	KDH drain x0.5
kdh_capacity_half	kdh_capacity_half.txt	nh4_NH4	0.05	0.04848947682834264	NH4	N assimilation	0.08425918838386179	-0.7971623313488766	TCA competition proxy	TCA / 2-OG hub	KDH drain x0.5	27	KDH drain x0.5	KDH drain x0.5
kdh_capacity_half	kdh_capacity_half.txt	tca_akg	0.2	0.10760132285733263	2-OG	TCA / 2-OG	0.053000289450655	1.0216236707668491	TCA competition proxy	TCA / 2-OG hub	KDH drain x0.5	27	KDH drain x0.5	KDH drain x0.5
kdh_capacity_x2	kdh_capacity_x2.txt	asp_Asp	1.5	0.7580938472398694	Asp	Asp processes	0.5193735050326866	0.5456040367751468	TCA competition proxy	TCA / 2-OG hub	KDH drain x2	28	KDH drain x2	KDH drain x2
kdh_capacity_x2	kdh_capacity_x2.txt	asp_Ile	0	2.370730520436867e-5	Ile	Asp processes	2.370727996290909e-5	1.5360559159305998e-6	TCA competition proxy	TCA / 2-OG hub	KDH drain x2	28	KDH drain x2	KDH drain x2
kdh_capacity_x2	kdh_capacity_x2.txt	asp_Lys	0	3.873230397890947e-7	Lys	Asp processes	3.873230524592584e-7	-4.719351286300547e-8	TCA competition proxy	TCA / 2-OG hub	KDH drain x2	28	KDH drain x2	KDH drain x2
kdh_capacity_x2	kdh_capacity_x2.txt	asp_Thr	0	0.18968699448721316	Thr	Asp processes	0.18968696780163957	2.0296144979400162e-7	TCA competition proxy	TCA / 2-OG hub	KDH drain x2	28	KDH drain x2	KDH drain x2
kdh_capacity_x2	kdh_capacity_x2.txt	nh4_GLN	1	5.604891848622074e-4	Gln	N assimilation	4.504681186499556e-4	0.315261529974366	TCA competition proxy	TCA / 2-OG hub	KDH drain x2	28	KDH drain x2	KDH drain x2
kdh_capacity_x2	kdh_capacity_x2.txt	nh4_GLU	1	0.004979373720151122	Glu	N assimilation	0.005706683235054892	-0.1966881855050811	TCA competition proxy	TCA / 2-OG hub	KDH drain x2	28	KDH drain x2	KDH drain x2
kdh_capacity_x2	kdh_capacity_x2.txt	nh4_NH4	0.05	0.14405998703148112	NH4	N assimilation	0.08425918838386179	0.7737637550217927	TCA competition proxy	TCA / 2-OG hub	KDH drain x2	28	KDH drain x2	KDH drain x2
kdh_capacity_x2	kdh_capacity_x2.txt	tca_akg	0.2	0.029320160865466304	2-OG	TCA / 2-OG	0.053000289450655	-0.8541072198108912	TCA competition proxy	TCA / 2-OG hub	KDH drain x2	28	KDH drain x2	KDH drain x2
n_demand_x1p25	n_demand_x1p25.txt	asp_Asp	1.5	0.5199299591849019	Asp	Asp processes	0.5193735050326866	0.0015448687514896715	Increased GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Increased N demand x1.25	14	Increased N demand x1.25	Increased N demand x1.25
n_demand_x1p25	n_demand_x1p25.txt	asp_Ile	0	2.3707322906630693e-5	Ile	Asp processes	2.370727996290909e-5	2.613316903689238e-6	Increased GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Increased N demand x1.25	14	Increased N demand x1.25	Increased N demand x1.25
n_demand_x1p25	n_demand_x1p25.txt	asp_Lys	0	3.873226532399534e-7	Lys	Asp processes	3.873230524592584e-7	-1.487002949428771e-6	Increased GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Increased N demand x1.25	14	Increased N demand x1.25	Increased N demand x1.25
n_demand_x1p25	n_demand_x1p25.txt	asp_Thr	0	0.18968693005952997	Thr	Asp processes	0.18968696780163957	-2.8705377285035214e-7	Increased GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Increased N demand x1.25	14	Increased N demand x1.25	Increased N demand x1.25
n_demand_x1p25	n_demand_x1p25.txt	nh4_GLN	1	3.231122986602265e-4	Gln	N assimilation	4.504681186499556e-4	-0.4793893382346924	Increased GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Increased N demand x1.25	14	Increased N demand x1.25	Increased N demand x1.25
n_demand_x1p25	n_demand_x1p25.txt	nh4_GLU	1	0.004727694650455995	Glu	N assimilation	0.005706683235054892	-0.27151562588869965	Increased GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Increased N demand x1.25	14	Increased N demand x1.25	Increased N demand x1.25
